"","genesysId","instCode","acceNumb","genus","12hr_DryMtrDigest","Fat","Fiber","Mtblzble_Enrgy","NetEnGain","NetEnLact","NetEnMaint","Phosphorus","Protein","Starch","TotalNutrients"
"2557",455004,"USA016","PI 400226","Sorghum",0.285,3.88,4.41,165.46,65.06,89.33,95.39,0.42,11.64,71.33,85.34
"2558",455238,"USA016","PI 462056","Sorghum",0.246,5,6.87,154.96,60.71,88.7,90.38,0.52,16.6,66.12,81.69
"2559",455343,"USA016","PI 475068","Sorghum",0.271,4.63,5.96,160.57,62.39,88.99,92.24,0.45,14.22,68.25,83.05
"2560",455345,"USA016","PI 475145","Sorghum",0.287,4.95,5.32,161.86,63.44,89.11,93.54,0.39,13.8,69.53,83.94
"2561",455348,"USA016","PI 475255","Sorghum",0.273,4.88,5.11,163.24,63.89,89.18,94.01,0.41,13.56,69.12,84.34
"2562",455350,"USA016","PI 475290","Sorghum",0.264,4.73,5.45,161.77,63.23,89.09,93.31,0.42,13.89,68.66,83.78
"2563",455351,"USA016","PI 475321","Sorghum",0.279,4.83,5.73,160.52,62.7,89.03,92.64,0.46,13.69,68.9,83.31
"2564",455357,"USA016","PI 475451","Sorghum",0.262,4.99,5.46,162,63.21,89.11,93.26,0.43,14.47,68.3,83.76
"2565",455382,"USA016","PI 482612","Sorghum",0.28,3.58,6.23,159.55,61.94,88.89,91.66,0.37,10.88,71.62,82.63
"2566",455492,"USA016","PI 508141","Sorghum",0.255,5.28,6.3,158.98,61.87,88.87,91.57,0.46,14.6,67.4,82.56
"2567",455497,"USA016","PI 510898","Sorghum",0.296,4.12,4.69,165.07,64.69,89.26,94.91,0.4,11.57,71.12,85.01
"2568",455500,"USA016","PI 511006","Sorghum",0.277,4.18,4.41,165.54,65.12,89.34,95.48,0.42,12.17,70.74,85.41
"2569",455525,"USA016","PI 513745","Sorghum",0.288,3.78,5.93,158.94,62.43,88.95,92.29,0.39,11.44,71.96,83.1
"2570",455649,"USA016","PI 527088","Sorghum",0.274,3.47,6.56,157.95,61.33,88.82,90.97,0.37,10.42,71.82,82.1
"2571",455652,"USA016","PI 527195","Sorghum",0.277,3.7,5.75,161.79,62.96,89.06,92.7,0.38,9.96,72.65,83.45
"2572",455737,"USA016","PI 533610","Sorghum",0.288,3.62,5.23,163.02,63.85,89.16,93.88,0.38,12.34,70.47,84.25
"2573",455740,"USA016","PI 533799","Sorghum",0.285,3.42,5.76,160.55,62.63,89.07,92.55,0.5,15.05,67.43,83.27
"2574",455742,"USA016","PI 533828","Sorghum",0.301,3.82,4,166.81,65.83,89.45,96.26,0.36,11.46,71.93,86.01
"2575",455743,"USA016","PI 533836","Sorghum",0.254,3.69,6.64,156.66,61.07,88.8,90.77,0.46,13.95,68.83,81.94
"2576",455746,"USA016","PI 533941","Sorghum",0.292,4.19,6.6,158.53,61.36,88.77,90.92,0.51,15.5,66.3,82.11
"2577",455747,"USA016","PI 533955","Sorghum",0.229,4.19,7.24,154.7,60.05,88.62,89.6,0.48,12.98,68.45,81.07
"2578",455750,"USA016","PI 534070","Sorghum",0.259,4.71,4.68,164.07,64.72,89.32,94.97,0.42,11.51,69.98,85.09
"2579",455779,"USA016","PI 538371","Sorghum",0.286,4.1,4.96,164.43,64.19,89.21,94.34,0.38,11.76,70.42,84.59
"2580",455804,"USA016","PI 542758","Sorghum",0.244,5.71,5.17,163.86,63.65,89.11,93.87,0.41,11.38,69.53,84.19
"2581",455822,"USA016","PI 545578","Sorghum",0.273,3.62,6.59,157.09,61.27,88.78,90.91,0.43,11.64,71,82.08
"2582",455827,"USA016","PI 547920","Sorghum",0.244,5.5,4.92,164.31,64.1,89.19,94.38,0.42,11.85,69.68,84.57
"2583",455828,"USA016","PI 547933","Sorghum",0.256,5.43,5.5,161.27,63.18,89.04,93.2,0.44,12.41,69.27,83.75
"2584",455829,"USA016","PI 547977","Sorghum",0.22,5.21,4.89,163.83,64.17,89.21,94.46,0.45,11.51,69.84,84.64
"2585",455830,"USA016","PI 548012","Sorghum",0.235,5.22,4.93,163.41,64.1,89.2,94.33,0.47,11.38,70.16,84.53
"2586",455831,"USA016","PI 548026","Sorghum",0.227,6.32,5.74,159.45,62.69,88.95,92.67,0.51,12.91,67.34,83.32
"2587",455835,"USA016","PI 550652","Sorghum",0.271,3.97,4.67,165.34,64.57,89.25,94.89,0.44,12.46,69.17,84.95
"2588",455836,"USA016","PI 550804","Sorghum",0.277,3.8,5.06,163.39,63.64,89.16,93.87,0.46,12.01,69.32,84.15
"2589",455837,"USA016","PI 550826","Sorghum",0.27,3.83,4.48,163.8,64.59,89.26,95.1,0.47,12.44,69.06,85.02
"2590",455839,"USA016","PI 550834","Sorghum",0.291,4.39,4.45,164.93,64.88,89.27,95.27,0.43,11.4,70.77,85.18
"2591",455840,"USA016","PI 550843","Sorghum",0.261,4.1,3.98,165.91,65.43,89.4,96.1,0.47,11.72,69.71,85.76
"2592",455851,"USA016","PI 555674","Sorghum",0.254,4.05,6.75,158.58,60.96,88.72,90.51,0.53,14.29,67.23,81.76
"2593",455874,"USA016","PI 562148","Sorghum",0.168,4.44,8.89,143.73,56.87,88.17,86.13,0.49,15.61,66.49,78.48
"2594",455878,"USA016","PI 562280","Sorghum",0.242,3.93,5.12,156.65,63.74,89.15,93.85,0.44,11.64,71.2,84.21
"2595",455893,"USA016","PI 562889","Sorghum",0.232,4.47,5.68,155.69,62.63,89.03,92.74,0.48,15.28,67.68,83.34
"2596",455895,"USA016","PI 563036","Sorghum",0.207,3.43,7.74,149.85,59.28,88.53,88.57,0.44,12.86,71.36,80.33
"2597",455898,"USA016","PI 563098","Sorghum",0.175,4.14,6.74,153.48,61.01,88.74,90.68,0.39,11.55,71.85,81.86
"2598",455906,"USA016","PI 563420","Sorghum",0.265,3.95,5.12,159.36,63.87,89.15,94.02,0.38,12.81,70.13,84.34
"2599",455907,"USA016","PI 563544","Sorghum",0.213,5.18,6.54,151.42,61.12,88.81,90.94,0.51,15.13,67.93,82.05
"2600",455908,"USA016","PI 563560","Sorghum",0.2,4.73,6.08,156.32,62.19,88.95,92.14,0.41,11.91,70.57,82.96
"2601",455910,"USA016","PI 563703","Sorghum",0.244,3.37,6.26,155.01,61.89,88.85,91.7,0.39,11.97,71.44,82.65
"2602",455911,"USA016","PI 563801","Sorghum",0.269,4.41,4.59,159.93,64.71,89.26,95.06,0.43,12.32,70.07,85.11
"2603",455918,"USA016","PI 565128","Sorghum",0.252,3,6.3,155.66,61.84,88.85,91.56,0.36,10.95,72.19,82.57
"2604",455923,"USA016","PI 567928","Sorghum",0.213,5.53,5.73,156.68,62.71,89,92.78,0.43,12.15,69.91,83.4
"2605",455925,"USA016","PI 568026","Sorghum",0.209,5.49,6.9,149.64,60.63,88.7,90.32,0.51,15.67,67.95,81.72
"2606",456161,"USA016","PI 599707","Sorghum",0.23,3.65,5.14,157.03,63.63,89.12,93.96,0.29,11.31,71.79,84.24
"2607",456179,"USA016","PI 599748","Sorghum",0.17,4.46,8.3,147.16,58.25,88.35,87.35,0.45,13.07,69.34,79.48
"2608",456181,"USA016","PI 599836","Sorghum",0.254,2.89,6.05,155.11,62.18,88.95,92.04,0.38,12.98,71.31,82.88
"2609",456182,"USA016","PI 599845","Sorghum",0.232,3,5.68,156.5,62.85,89.01,92.89,0.33,11.1,71,83.52
"2610",456183,"USA016","PI 599846","Sorghum",0.246,3.11,6.37,155.54,61.7,88.84,91.46,0.37,11.97,70.23,82.47
"2611",456184,"USA016","PI 599854","Sorghum",0.245,3.31,6.85,152.54,60.71,88.7,90.41,0.35,12.65,69.62,81.69
"2612",456185,"USA016","PI 599882","Sorghum",0.224,3.06,6.42,154.22,61.6,88.88,91.33,0.39,14.67,69.77,82.36
"2613",456186,"USA016","PI 599930","Sorghum",0.232,3.63,8.02,146.98,58.63,88.44,87.98,0.47,16.27,67.26,79.85
"2614",456187,"USA016","PI 599956","Sorghum",0.223,3.96,6.86,150.24,60.6,88.7,90.36,0.47,14.12,68.23,81.61
"2615",456188,"USA016","PI 599970","Sorghum",0.231,2.83,6.39,153.46,61.58,88.88,91.34,0.4,13.51,70.77,82.36
"2616",456191,"USA016","PI 601836","Sorghum",0.244,3.19,5.53,157.15,62.97,89.08,93.08,0.38,12.57,71.07,83.6
"2617",456192,"USA016","PI 601851","Sorghum",0.237,3.67,5.15,158.81,63.8,89.16,93.97,0.38,11.5,70.92,84.31
"2618",456193,"USA016","PI 601860","Sorghum",0.237,3.46,5.32,157.77,63.39,89.11,93.55,0.35,11.13,71.28,83.99
"2619",456194,"USA016","PI 601869","Sorghum",0.22,3.83,6.79,152,60.72,88.71,90.51,0.32,10.38,71.33,81.71
"2620",456200,"USA016","PI 602704","Sorghum",0.243,4.3,5.64,156.18,62.83,89.02,92.92,0.38,12.62,69.9,83.51
"2621",456201,"USA016","PI 602721","Sorghum",0.24,4.13,6.67,151.78,61.27,88.82,90.84,0.53,16.15,67.29,82.05
"2622",456202,"USA016","PI 602788","Sorghum",0.249,3.7,6.57,154.25,61.29,88.77,91.01,0.37,12.69,69.87,82.12
"2623",456203,"USA016","PI 602790","Sorghum",0.246,3.56,6.02,156.65,62.21,88.95,92.11,0.36,12.06,70.65,82.92
"2624",456204,"USA016","PI 602814","Sorghum",0.243,3.3,5.62,156.8,62.85,89.05,92.97,0.35,11.36,71.74,83.49
"2625",456205,"USA016","PI 602840","Sorghum",0.254,3.73,6.27,154.33,61.85,88.88,91.61,0.4,13.72,69.82,82.59
"2626",469627,"USA016","Grif 503","Sorghum",0.243,4.11,4.86,165.29,64.33,89.24,94.57,0.39,13.85,68.5,84.78
"2627",469629,"USA016","Grif 517","Sorghum",0.226,3.3,4.32,166.15,65.15,89.39,95.67,0.45,15.9,67.93,85.52
"2628",469630,"USA016","Grif 545","Sorghum",0.255,3.26,4.13,169.28,65.63,89.42,96.1,0.37,11.77,70.95,85.88
"2629",469634,"USA016","PI 643112","Sorghum",0.257,5.98,4.74,163.53,64.59,89.25,94.79,0.54,16.71,65.73,84.96
"2630",469636,"USA016","Grif 625","Sorghum",0.211,5.08,5.66,160.68,62.75,89.01,92.86,0.43,12.87,69.81,83.45
"2631",469711,"USA016","PI 585303","Sorghum",0.235,4.04,5.86,156.36,62.51,89.01,92.42,0.45,14.33,70.35,83.13
"2632",469712,"USA016","PI 585319","Sorghum",0.163,3.64,7.02,150.88,60.46,88.65,90.14,0.37,11.76,70.32,81.46
"2633",469713,"USA016","PI 585325","Sorghum",0.182,4.85,7,152.46,60.44,88.66,90.06,0.47,13.77,67.98,81.39
"2634",469714,"USA016","PI 585362","Sorghum",0.27,3.18,4.95,159.74,64.2,89.23,94.34,0.45,13.42,71.66,84.57
"2635",469753,"USA016","PI 586437","Sorghum",0.159,3.91,7.33,151.29,59.88,88.58,89.46,0.39,11.58,71.55,80.93
"2636",469754,"USA016","PI 586445","Sorghum",0.23,4.39,5.92,154.39,62.43,88.95,92.27,0.48,14.4,68.92,83.1
"2637",469755,"USA016","PI 586451","Sorghum",0.226,4.25,5.99,158.13,62.32,88.96,92.16,0.49,14.11,67.92,82.95
"2638",469961,"USA016","PI 68003","Sorghum",0.229,5.87,5.77,159.92,62.73,88.98,92.71,0.45,12.67,68.3,83.38
"2639",470235,"USA016","PI 164137","Sorghum",0.283,3.57,5.07,163.44,64.03,89.18,94.15,0.37,12.01,70.68,84.45
"2640",470277,"USA016","PI 180002","Sorghum",0.264,4.38,5.29,162.85,63.5,89.14,93.61,0.43,14.38,68.76,84.02
"2641",470284,"USA016","PI 181084","Sorghum",0.275,4.14,4.61,162.48,63.79,89.16,93.9,0.37,12.37,69.49,84.24
"2642",470382,"USA016","PI 205230","Sorghum",0.121,5.14,9.75,142.59,55.12,87.88,84.3,0.49,17.31,59.57,77.2
"2643",470405,"USA016","PI 217895","Sorghum",0.214,4.9,6.62,156.77,61.07,88.77,90.87,0.43,13.42,69.54,81.99
"2644",470433,"USA016","PI 236284","Sorghum",0.29,3.88,5.08,163.8,63.97,89.19,94.07,0.4,12.87,69.99,84.38
"2645",470508,"USA016","PI 267483","Sorghum",0.212,3.79,6.4,157.15,61.64,88.84,91.41,0.38,10.5,71.36,82.42
"2646",470622,"USA016","PI 302259","Sorghum",0.228,3.94,5.72,160.92,62.68,89.01,92.8,0.35,11.52,70.3,83.41
